LAPS,TIME,GAP,INT.,KPH,BEST,LAP,POS,CAR,PILOT NAME,TEAM,CIRCUIT,TYPE,ROUND,DATE
31,58:35.635,49.429,5.156,171.546,1:50.215,16.0,13.0,20,L. Delétraz,Charouz Racing System,Sakhir,Feature Race,Round 1 ,2018-04-08
31,58:41.630,55.424,5.995,171.254,1:50.655,25.0,14.0,17,S. Ferrucci,Trident,Sakhir,Feature Race,Round 1 ,2018-04-08
31,58:43.659,57.453,2.029,171.155,1:49.444,26.0,15.0,16,A. Maini,Trident,Sakhir,Feature Race,Round 1 ,2018-04-08
31,59:13.642,87.436,29.983,169.711,1:49.338,31.0,16.0,15,R. Nissany,Campos Vexatec Racing,Sakhir,Feature Race,Round 1 ,2018-04-08
31,59:33.375,107.169,19.733,168.774,1:49.499,27.0,17.0,21,A. Fuoco,Charouz Racing System,Sakhir,Feature Race,Round 1 ,2018-04-08
31,59:36.668,110.462,3.293,168.618,1:50.124,29.0,18.0,12,N. Fukuzumi,BWT Arden,Sakhir,Feature Race,Round 1 ,2018-04-08
30,57:53.038,1 LAP,1 LAP,168.04,1:50.137,17.0,19.0,2,T. Makino,RUSSIAN TIME,Sakhir,Feature Race,Round 1 ,2018-04-08
29,1:03:41.627,-,-,163.893,1:57.582,23.0,1.0,5,A. Albon,DAMS,Baku,Feature Race,Round 2 ,2018-04-29
29,1:03:43.619,1.992,1.992,163.807,1:57.520,27.0,2.0,7,J. Aitken,ART Grand Prix,Baku,Feature Race,Round 2 ,2018-04-29
29,1:03:44.585,2.958,0.966,163.766,1:57.409,23.0,3.0,21,A. Fuoco,Charouz Racing System,Baku,Feature Race,Round 2 ,2018-04-29
29,1:03:47.473,5.846,2.888,163.642,1:58.052,22.0,4.0,18,S. Sette Câmara,Carlin,Baku,Feature Race,Round 2 ,2018-04-29
29,1:03:48.726,7.099,1.253,163.589,1:57.826,26.0,5.0,6,N. Latifi,DAMS,Baku,Feature Race,Round 2 ,2018-04-29
29,1:03:49.239,7.612,0.513,163.567,1:57.965,26.0,6.0,19,L. Norris,Carlin,Baku,Feature Race,Round 2 ,2018-04-29
29,1:03:54.325,12.698,5.086,163.35,1:58.401,23.0,7.0,10,R. Boschung,MP Motorsport,Baku,Feature Race,Round 2 ,2018-04-29
29,1:03:55.951,14.324,1.626,163.281,1:58.684,23.0,8.0,9,R. Merhi,MP Motorsport,Baku,Feature Race,Round 2 ,2018-04-29
29,1:03:57.246,15.619,1.295,163.226,1:58.820,28.0,9.0,2,T. Makino,RUSSIAN TIME,Baku,Feature Race,Round 2 ,2018-04-29
29,1:04:02.453,20.826,5.207,163.004,1:58.802,29.0,10.0,3,S. Gelael,PERTAMINA PREMA Theodore Racing,Baku,Feature Race,Round 2 ,2018-04-29
29,1:04:27.347,45.720,24.894,161.955,1:59.423,22.0,11.0,17,S. Ferrucci,Trident,Baku,Feature Race,Round 2 ,2018-04-29
29,1:04:40.636,59.009,13.289,161.401,1:56.385,28.0,12.0,8,G. Russell,ART Grand Prix,Baku,Feature Race,Round 2 ,2018-04-29
29,1:05:37.144,115.517,56.508,159.084,1:59.015,11.0,13.0,12,N. Fukuzumi,BWT Arden,Baku,Feature Race,Round 2 ,2018-04-29
36,1:02:58.902,-,-,159.526,1:30.624,33.0,1.0,8,G. Russell,ART Grand Prix,Barcelona,Feature Race,Round 3 ,2018-05-13
36,1:02:59.938,1.036,1.036,159.482,1:30.821,33.0,2.0,4,N. de Vries,PERTAMINA PREMA Theodore Racing,Barcelona,Feature Race,Round 3 ,2018-05-13
36,1:03:00.662,1.760,0.724,159.452,1:30.660,34.0,3.0,19,L. Norris,Carlin,Barcelona,Feature Race,Round 3 ,2018-05-13
36,1:03:04.616,5.714,3.954,159.285,1:30.905,32.0,4.0,14,L. Ghiotto,Campos Vexatec Racing,Barcelona,Feature Race,Round 3 ,2018-05-13
36,1:03:05.000,6.098,0.384,159.269,1:30.556,35.0,5.0,5,A. Albon,DAMS,Barcelona,Feature Race,Round 3 ,2018-05-13
36,1:03:07.116,8.214,2.116,159.18,1:30.918,34.0,6.0,7,J. Aitken,ART Grand Prix,Barcelona,Feature Race,Round 3 ,2018-05-13
36,1:03:08.732,9.830,1.616,159.112,1:30.606,34.0,7.0,18,S. Sette Câmara,Carlin,Barcelona,Feature Race,Round 3 ,2018-05-13
36,1:03:19.759,20.857,11.027,158.65,1:30.550,36.0,8.0,1,A. Markelov,RUSSIAN TIME,Barcelona,Feature Race,Round 3 ,2018-05-13
36,1:03:22.852,23.950,3.093,158.521,1:31.341,33.0,9.0,2,T. Makino,RUSSIAN TIME,Barcelona,Feature Race,Round 3 ,2018-05-13
36,1:03:24.191,25.289,1.339,158.465,1:31.673,34.0,10.0,21,A. Fuoco,Charouz Racing System,Barcelona,Feature Race,Round 3 ,2018-05-13
36,1:03:28.052,29.150,3.861,158.305,1:30.143,35.0,11.0,12,N. Fukuzumi,BWT Arden,Barcelona,Feature Race,Round 3 ,2018-05-13
36,1:03:35.621,36.719,7.569,157.991,1:31.304,33.0,12.0,15,R. Nissany,Campos Vexatec Racing,Barcelona,Feature Race,Round 3 ,2018-05-13
36,1:03:57.673,58.771,22.052,157.083,1:31.781,36.0,13.0,9,R. Merhi,MP Motorsport,Barcelona,Feature Race,Round 3 ,2018-05-13
35,1:03:12.520,1 LAP,1 LAP,154.534,1:30.039,34.0,14.0,6,N. Latifi,DAMS,Barcelona,Feature Race,Round 3 ,2018-05-13
42,1:02:03.286,-,-,135.513,1:22.990,38.0,1.0,1,A. Markelov,RUSSIAN TIME,Monte Carlo,Feature Race,Round 4 ,2018-05-26
42,1:02:13.999,10.713,10.713,135.124,1:24.003,32.0,2.0,3,S. Gelael,PERTAMINA PREMA Theodore Racing,Monte Carlo,Feature Race,Round 4 ,2018-05-26
42,1:02:18.775,15.489,4.776,134.951,1:24.276,32.0,3.0,9,R. Merhi,MP Motorsport,Monte Carlo,Feature Race,Round 4 ,2018-05-26
42,1:02:22.522,19.236,3.747,134.816,1:24.073,31.0,4.0,20,L. Delétraz,Charouz Racing System,Monte Carlo,Feature Race,Round 4 ,2018-05-26
42,1:02:23.421,20.135,0.899,134.784,1:23.631,35.0,5.0,16,A. Maini,Trident,Monte Carlo,Feature Race,Round 4 ,2018-05-26
42,1:02:23.923,20.637,0.502,134.766,1:23.498,32.0,6.0,19,L. Norris,Carlin,Monte Carlo,Feature Race,Round 4 ,2018-05-26
42,1:02:25.272,21.986,1.349,134.717,1:23.356,32.0,7.0,7,J. Aitken,ART Grand Prix,Monte Carlo,Feature Race,Round 4 ,2018-05-26
42,1:02:27.141,23.855,1.869,134.65,1:23.752,31.0,8.0,21,A. Fuoco,Charouz Racing System,Monte Carlo,Feature Race,Round 4 ,2018-05-26
42,1:02:28.147,24.861,1.006,134.614,1:23.785,34.0,9.0,6,N. Latifi,DAMS,Monte Carlo,Feature Race,Round 4 ,2018-05-26
42,1:02:34.230,30.944,6.083,134.396,1:23.797,32.0,10.0,12,N. Fukuzumi,BWT Arden,Monte Carlo,Feature Race,Round 4 ,2018-05-26
42,1:02:34.818,31.532,0.588,134.375,1:22.472,38.0,11.0,11,M. Günther,BWT Arden,Monte Carlo,Feature Race,Round 4 ,2018-05-26
42,1:02:53.035,49.749,18.217,133.726,1:25.220,34.0,12.0,15,R. Nissany,Campos Vexatec Racing,Monte Carlo,Feature Race,Round 4 ,2018-05-26
42,1:03:30.727,87.441,37.692,132.403,1:25.680,36.0,13.0,17,S. Ferrucci,Trident,Monte Carlo,Feature Race,Round 4 ,2018-05-26
39,1:01:14.739,DNF,-,127.496,1:25.624,36.0,14.0,2,T. Makino,RUSSIAN TIME,Monte Carlo,Feature Race,Round 4 ,2018-05-26
30,58:28.750,-,-,179.883,1:47.732,20.0,1.0,8,G. Russell,ART Grand Prix,Le Castellet,Feature Race,Round 5 ,2018-06-24
30,58:29.858,1.108,1.108,179.826,1:47.557,19.0,2.0,18,S. Sette Câmara,Carlin,Le Castellet,Feature Race,Round 5 ,2018-06-24
30,59:06.629,37.879,4.807,177.962,1:48.828,17.0,3.0,14,L. Ghiotto,Campos Vexatec Racing,Le Castellet,Feature Race,Round 5 ,2018-06-24
30,59:12.405,43.655,5.776,177.672,1:48.480,18.0,4.0,21,A. Fuoco,Charouz Racing System,Le Castellet,Feature Race,Round 5 ,2018-06-24
30,59:14.430,45.680,2.025,177.571,1:47.085,26.0,5.0,4,N. de Vries,PERTAMINA PREMA Theodore Racing,Le Castellet,Feature Race,Round 5 ,2018-06-24
30,59:21.976,53.226,7.546,177.195,1:48.946,19.0,6.0,20,L. Delétraz,Charouz Racing System,Le Castellet,Feature Race,Round 5 ,2018-06-24
30,59:45.701,76.951,23.725,176.023,1:50.256,18.0,7.0,6,N. Latifi,DAMS,Le Castellet,Feature Race,Round 5 ,2018-06-24
30,59:46.093,77.343,0.392,176.003,1:49.668,17.0,8.0,2,T. Makino,RUSSIAN TIME,Le Castellet,Feature Race,Round 5 ,2018-06-24
30,59:49.134,80.384,3.041,175.854,1:50.029,16.0,9.0,12,N. Fukuzumi,BWT Arden,Le Castellet,Feature Race,Round 5 ,2018-06-24
30,59:59.355,90.605,10.221,175.355,1:48.913,21.0,10.0,16,A. Maini,Trident,Le Castellet,Feature Race,Round 5 ,2018-06-24
30,1:00:01.219,92.469,1.864,175.264,1:49.854,16.0,11.0,7,J. Aitken,ART Grand Prix,Le Castellet,Feature Race,Round 5 ,2018-06-24
30,1:00:06.412,97.662,5.193,175.012,1:49.251,26.0,12.0,11,M. Günther,BWT Arden,Le Castellet,Feature Race,Round 5 ,2018-06-24
29,58:36.812,1 LAP,1 LAP,173.49,1:49.232,18.0,13.0,17,S. Ferrucci,Trident,Le Castellet,Feature Race,Round 5 ,2018-06-24
29,58:37.097,1 LAP,0.285,173.476,1:48.328,20.0,14.0,1,A. Markelov,RUSSIAN TIME,Le Castellet,Feature Race,Round 5 ,2018-06-24
29,58:37.492,1 LAP,0.395,173.457,1:50.182,17.0,15.0,15,R. Nissany,Campos Vexatec Racing,Le Castellet,Feature Race,Round 5 ,2018-06-24
29,1:00:08.588,1 LAP,91.096,169.078,1:48.010,27.0,16.0,19,L. Norris,Carlin,Le Castellet,Feature Race,Round 5 ,2018-06-24
40,56:16.865,-,-,183.998,1:18.078,14.0,1.0,8,G. Russell,ART Grand Prix,Spielberg,Feature Race,Round 6 ,2018-07-01
40,56:21.995,5.131,5.131,183.719,1:17.540,14.0,2.0,19,L. Norris,Carlin,Spielberg,Feature Race,Round 6 ,2018-07-01
40,56:26.498,9.633,4.502,183.475,1:18.069,39.0,3.0,21,A. Fuoco,Charouz Racing System,Spielberg,Feature Race,Round 6 ,2018-07-01
40,56:28.660,11.796,2.163,183.358,1:18.184,12.0,4.0,9,R. Merhi,MP Motorsport,Spielberg,Feature Race,Round 6 ,2018-07-01
40,56:31.507,14.643,2.847,183.204,1:18.868,40.0,5.0,5,A. Albon,DAMS,Spielberg,Feature Race,Round 6 ,2018-07-01
40,56:33.765,16.900,2.257,183.082,1:18.722,13.0,6.0,18,S. Sette Câmara,Carlin,Spielberg,Feature Race,Round 6 ,2018-07-01
40,56:35.698,18.834,1.934,182.978,1:18.301,12.0,7.0,2,T. Makino,RUSSIAN TIME,Spielberg,Feature Race,Round 6 ,2018-07-01
40,56:41.554,24.690,5.856,182.663,1:17.062,38.0,8.0,1,A. Markelov,RUSSIAN TIME,Spielberg,Feature Race,Round 6 ,2018-07-01
40,56:42.392,25.528,0.838,182.618,1:18.835,12.0,9.0,12,N. Fukuzumi,BWT Arden,Spielberg,Feature Race,Round 6 ,2018-07-01
40,56:43.450,26.585,1.057,182.561,1:19.004,12.0,10.0,17,S. Ferrucci,Trident,Spielberg,Feature Race,Round 6 ,2018-07-01
40,56:44.271,27.406,0.821,182.517,1:19.161,29.0,11.0,6,N. Latifi,DAMS,Spielberg,Feature Race,Round 6 ,2018-07-01
40,56:46.349,29.485,0.332,182.405,1:18.910,14.0,12.0,14,L. Ghiotto,Campos Vexatec Racing,Spielberg,Feature Race,Round 6 ,2018-07-01
40,56:54.000,37.135,7.650,181.997,1:18.257,36.0,13.0,3,S. Gelael,PERTAMINA PREMA Theodore Racing,Spielberg,Feature Race,Round 6 ,2018-07-01
40,56:56.219,39.355,2.220,181.878,1:17.713,36.0,14.0,16,A. Maini,Trident,Spielberg,Feature Race,Round 6 ,2018-07-01
40,57:06.017,29.153,1.747,182.423,1:18.716,12.0,15.0,11,M. Günther,BWT Arden,Spielberg,Feature Race,Round 6 ,2018-07-01
29,52:04.519,-,-,196.682,1:44.873,28.0,1.0,5,A. Albon,DAMS,Silverstone,Feature Race,Round 7 ,2018-07-08
29,52:14.302,9.783,9.783,196.068,1:44.448,28.0,2.0,8,G. Russell,ART Grand Prix,Silverstone,Feature Race,Round 7 ,2018-07-08
29,52:23.026,18.507,8.724,195.524,1:44.710,29.0,3.0,21,A. Fuoco,Charouz Racing System,Silverstone,Feature Race,Round 7 ,2018-07-08
29,52:31.208,26.689,8.182,195.016,1:45.753,25.0,4.0,20,L. Delétraz,Charouz Racing System,Silverstone,Feature Race,Round 7 ,2018-07-08
29,52:31.535,27.016,0.327,194.996,1:45.320,10.0,5.0,14,L. Ghiotto,Campos Vexatec Racing,Silverstone,Feature Race,Round 7 ,2018-07-08
29,52:31.626,27.107,0.091,194.99,1:45.801,10.0,6.0,1,A. Markelov,RUSSIAN TIME,Silverstone,Feature Race,Round 7 ,2018-07-08
29,52:32.553,28.034,0.927,194.933,1:45.333,9.0,7.0,4,N. de Vries,PERTAMINA PREMA Theodore Racing,Silverstone,Feature Race,Round 7 ,2018-07-08
29,52:38.540,34.020,5.986,194.563,1:45.606,16.0,8.0,11,M. Günther,BWT Arden,Silverstone,Feature Race,Round 7 ,2018-07-08
29,52:41.746,37.227,3.207,194.366,1:44.561,27.0,9.0,10,R. Boschung,MP Motorsport,Silverstone,Feature Race,Round 7 ,2018-07-08
29,52:44.139,39.620,2.393,194.219,1:44.952,27.0,10.0,19,L. Norris,Carlin,Silverstone,Feature Race,Round 7 ,2018-07-08
29,52:44.490,39.971,0.351,194.198,1:45.290,12.0,11.0,9,R. Merhi,MP Motorsport,Silverstone,Feature Race,Round 7 ,2018-07-08
29,52:44.651,40.131,0.160,194.188,1:45.130,26.0,12.0,2,T. Makino,RUSSIAN TIME,Silverstone,Feature Race,Round 7 ,2018-07-08
29,52:47.449,42.930,2.799,194.016,1:45.706,17.0,13.0,7,J. Aitken,ART Grand Prix,Silverstone,Feature Race,Round 7 ,2018-07-08
29,52:59.374,54.855,11.925,193.288,1:44.774,27.0,14.0,16,A. Maini,Trident,Silverstone,Feature Race,Round 7 ,2018-07-08
29,53:02.583,58.064,3.209,193.094,1:45.653,25.0,15.0,15,R. Nissany,Campos Vexatec Racing,Silverstone,Feature Race,Round 7 ,2018-07-08
29,53:03.913,59.394,1.330,193.013,1:45.641,17.0,16.0,17,S. Ferrucci,Trident,Silverstone,Feature Race,Round 7 ,2018-07-08
29,53:04.283,59.764,0.370,192.991,1:45.727,17.0,17.0,6,N. Latifi,DAMS,Silverstone,Feature Race,Round 7 ,2018-07-08
34,1:00:16.996,-,-,148.214,1:32.832,33.0,1.0,4,N. de Vries,PERTAMINA PREMA Theodore Racing,Budapest,Feature Race,Round 8 ,2018-07-29
34,1:00:33.504,16.508,16.508,147.54,1:35.120,25.0,2.0,19,L. Norris,Carlin,Budapest,Feature Race,Round 8 ,2018-07-29
34,1:00:37.748,20.752,4.244,147.368,1:33.466,32.0,3.0,21,A. Fuoco,Charouz Racing System,Budapest,Feature Race,Round 8 ,2018-07-29
34,1:00:38.801,21.805,1.053,147.326,1:33.672,33.0,4.0,7,J. Aitken,ART Grand Prix,Budapest,Feature Race,Round 8 ,2018-07-29
34,1:00:40.073,23.077,1.272,147.274,1:34.093,29.0,5.0,5,A. Albon,DAMS,Budapest,Feature Race,Round 8 ,2018-07-29
34,1:00:45.692,28.696,5.619,147.047,1:33.268,33.0,6.0,14,L. Ghiotto,Campos Vexatec Racing,Budapest,Feature Race,Round 8 ,2018-07-29
34,1:00:46.095,29.099,0.403,147.031,1:33.290,30.0,7.0,18,S. Sette Câmara,Carlin,Budapest,Feature Race,Round 8 ,2018-07-29
34,1:00:52.590,35.594,6.495,146.769,1:34.600,26.0,8.0,1,A. Markelov,RUSSIAN TIME,Budapest,Feature Race,Round 8 ,2018-07-29
34,1:00:53.300,36.304,0.710,146.741,1:34.329,32.0,9.0,2,T. Makino,RUSSIAN TIME,Budapest,Feature Race,Round 8 ,2018-07-29
34,1:00:54.110,37.114,0.810,146.708,1:35.232,29.0,10.0,12,N. Fukuzumi,BWT Arden,Budapest,Feature Race,Round 8 ,2018-07-29
34,1:00:54.979,37.983,0.869,146.674,1:35.314,29.0,11.0,9,R. Merhi,MP Motorsport,Budapest,Feature Race,Round 8 ,2018-07-29
34,1:00:55.332,38.336,0.353,146.659,1:33.235,32.0,12.0,16,A. Maini,Trident,Budapest,Feature Race,Round 8 ,2018-07-29
34,1:00:56.116,39.120,0.784,146.628,1:33.617,27.0,13.0,3,S. Gelael,PERTAMINA PREMA Theodore Racing,Budapest,Feature Race,Round 8 ,2018-07-29
34,1:00:56.854,39.858,0.738,146.598,1:33.212,32.0,14.0,17,A. Lorandi,Trident,Budapest,Feature Race,Round 8 ,2018-07-29
34,1:01:05.068,48.072,8.214,146.27,1:32.615,33.0,15.0,15,R. Nissany,Campos Vexatec Racing,Budapest,Feature Race,Round 8 ,2018-07-29
34,1:01:10.237,53.241,5.169,146.064,1:33.894,29.0,16.0,11,M. Günther,BWT Arden,Budapest,Feature Race,Round 8 ,2018-07-29
34,1:01:30.692,73.696,20.455,145.254,1:32.972,34.0,17.0,20,L. Delétraz,Charouz Racing System,Budapest,Feature Race,Round 8 ,2018-07-29
33,1:01:17.422,1 LAP,1 LAP,141.49,1:32.473,33.0,18.0,10,R. Boschung,MP Motorsport,Budapest,Feature Race,Round 8 ,2018-07-29
25,56:02.281,-,-,187.347,2:00.632,19.0,1.0,4,N. de Vries,PERTAMINA PREMA Theodore Racing,Spa-Francorchamps,Feature Race,Round 9 ,2018-08-26
25,56:05.434,3.153,3.153,187.171,2:01.155,20.0,2.0,18,S. Sette Câmara,Carlin,Spa-Francorchamps,Feature Race,Round 9 ,2018-08-26
25,56:09.853,7.572,4.419,186.926,2:01.274,10.0,3.0,8,G. Russell,ART Grand Prix,Spa-Francorchamps,Feature Race,Round 9 ,2018-08-26
25,56:11.187,8.906,1.334,186.852,2:01.592,10.0,4.0,19,L. Norris,Carlin,Spa-Francorchamps,Feature Race,Round 9 ,2018-08-26
25,56:11.689,9.408,0.502,186.824,2:01.809,10.0,5.0,5,A. Albon,DAMS,Spa-Francorchamps,Feature Race,Round 9 ,2018-08-26
25,56:15.462,13.181,3.773,186.615,2:02.569,23.0,6.0,1,A. Markelov,RUSSIAN TIME,Spa-Francorchamps,Feature Race,Round 9 ,2018-08-26
25,56:15.492,13.211,0.030,186.613,2:01.840,10.0,7.0,14,L. Ghiotto,Campos Vexatec Racing,Spa-Francorchamps,Feature Race,Round 9 ,2018-08-26
25,56:16.955,14.674,1.463,186.533,2:02.756,21.0,8.0,6,N. Latifi,DAMS,Spa-Francorchamps,Feature Race,Round 9 ,2018-08-26
25,56:18.196,15.915,1.241,186.464,2:02.706,23.0,9.0,11,M. Günther,BWT Arden,Spa-Francorchamps,Feature Race,Round 9 ,2018-08-26
25,56:24.635,22.354,6.439,186.109,2:02.891,11.0,10.0,15,R. Nissany,Campos Vexatec Racing,Spa-Francorchamps,Feature Race,Round 9 ,2018-08-26
25,56:26.198,23.917,1.563,186.023,2:02.627,11.0,11.0,7,J. Aitken,ART Grand Prix,Spa-Francorchamps,Feature Race,Round 9 ,2018-08-26
25,56:26.758,24.477,0.560,185.993,2:03.484,20.0,12.0,2,T. Makino,RUSSIAN TIME,Spa-Francorchamps,Feature Race,Round 9 ,2018-08-26
25,56:28.698,26.417,1.940,185.886,2:03.520,20.0,13.0,17,A. Lorandi,Trident,Spa-Francorchamps,Feature Race,Round 9 ,2018-08-26
25,56:31.201,28.920,2.503,185.749,2:02.858,8.0,14.0,16,A. Maini,Trident,Spa-Francorchamps,Feature Race,Round 9 ,2018-08-26
25,56:31.893,29.612,0.692,185.711,2:03.319,2.0,15.0,9,D. Boccolacci,MP Motorsport,Spa-Francorchamps,Feature Race,Round 9 ,2018-08-26
25,56:34.763,32.482,2.870,185.554,2:03.284,13.0,16.0,3,S. Gelael,PERTAMINA PREMA Theodore Racing,Spa-Francorchamps,Feature Race,Round 9 ,2018-08-26
25,56:34.987,32.706,0.224,185.542,2:02.664,23.0,17.0,21,A. Fuoco,Charouz Racing System,Spa-Francorchamps,Feature Race,Round 9 ,2018-08-26
25,56:36.393,34.112,1.406,185.465,2:01.889,9.0,18.0,20,L. Delétraz,Charouz Racing System,Spa-Francorchamps,Feature Race,Round 9 ,2018-08-26
30,49:10.197,-,-,211.691,1:35.623,29.0,1.0,2,T. Makino,RUSSIAN TIME,Monza,Feature Race,Round 10 ,2018-09-02
30,49:11.995,1.798,1.798,211.562,1:35.573,29.0,2.0,1,A. Markelov,RUSSIAN TIME,Monza,Feature Race,Round 10 ,2018-09-02
30,49:13.303,3.106,1.308,211.468,1:35.613,29.0,3.0,5,A. Albon,DAMS,Monza,Feature Race,Round 10 ,2018-09-02
30,49:16.375,6.178,3.072,211.249,1:35.695,26.0,4.0,8,G. Russell,ART Grand Prix,Monza,Feature Race,Round 10 ,2018-09-02
30,49:18.471,8.274,2.096,211.099,1:35.679,23.0,5.0,6,N. Latifi,DAMS,Monza,Feature Race,Round 10 ,2018-09-02
30,49:19.214,9.017,0.743,211.046,1:35.620,24.0,6.0,19,L. Norris,Carlin,Monza,Feature Race,Round 10 ,2018-09-02
30,49:28.415,18.218,9.201,210.392,1:35.296,30.0,7.0,18,S. Sette Câmara,Carlin,Monza,Feature Race,Round 10 ,2018-09-02
30,49:37.328,27.131,2.278,209.762,1:35.872,28.0,8.0,10,R. Boschung,MP Motorsport,Monza,Feature Race,Round 10 ,2018-09-02
30,49:37.400,27.203,0.072,209.757,1:35.937,24.0,9.0,4,N. de Vries,PERTAMINA PREMA Theodore Racing,Monza,Feature Race,Round 10 ,2018-09-02
30,49:40.590,30.393,3.190,209.532,1:36.643,11.0,10.0,14,L. Ghiotto,Campos Vexatec Racing,Monza,Feature Race,Round 10 ,2018-09-02
30,49:53.777,43.580,13.187,208.609,1:36.683,9.0,11.0,3,S. Gelael,PERTAMINA PREMA Theodore Racing,Monza,Feature Race,Round 10 ,2018-09-02
30,49:55.570,45.373,1.793,208.485,1:36.604,10.0,12.0,11,M. Günther,BWT Arden,Monza,Feature Race,Round 10 ,2018-09-02
30,49:55.689,45.492,0.119,208.476,1:35.815,29.0,13.0,20,L. Delétraz,Charouz Racing System,Monza,Feature Race,Round 10 ,2018-09-02
30,49:59.036,48.839,3.347,208.244,1:36.550,30.0,14.0,12,N. Fukuzumi,BWT Arden,Monza,Feature Race,Round 10 ,2018-09-02
30,50:02.753,52.556,3.717,207.986,1:36.563,29.0,15.0,17,A. Lorandi,Trident,Monza,Feature Race,Round 10 ,2018-09-02
29,49:52.291,1 LAP,1 LAP,201.744,1:37.132,17.0,16.0,15,R. Nissany,Campos Vexatec Racing,Monza,Feature Race,Round 10 ,2018-09-02
28,48:35.032,DNF,-,199.936,1:35.733,9.0,17.0,7,J. Aitken,ART Grand Prix,Monza,Feature Race,Round 10 ,2018-09-02
28,54:12.383,-,-,181.024,1:52.007,27.0,1.0,5,A. Albon,DAMS,Sochi,Feature Race,Round 11 ,2018-09-30
28,54:23.690,11.307,11.307,180.397,1:51.986,23.0,2.0,6,N. Latifi,DAMS,Sochi,Feature Race,Round 11 ,2018-09-30
28,54:26.642,14.259,2.952,180.234,1:51.929,8.0,3.0,4,N. de Vries,PERTAMINA PREMA Theodore Racing,Sochi,Feature Race,Round 11 ,2018-09-30
28,54:29.851,17.468,3.209,180.057,1:52.908,8.0,4.0,8,G. Russell,ART Grand Prix,Sochi,Feature Race,Round 11 ,2018-09-30
28,54:35.336,22.953,5.485,179.756,1:52.824,10.0,5.0,18,S. Sette Câmara,Carlin,Sochi,Feature Race,Round 11 ,2018-09-30
28,54:47.282,34.899,11.946,179.102,1:54.335,18.0,6.0,21,A. Fuoco,Charouz Racing System,Sochi,Feature Race,Round 11 ,2018-09-30
28,54:51.516,39.133,4.234,178.872,1:53.770,9.0,7.0,17,A. Lorandi,Trident,Sochi,Feature Race,Round 11 ,2018-09-30
28,54:55.846,43.463,4.330,178.637,1:54.405,12.0,8.0,12,N. Fukuzumi,BWT Arden,Sochi,Feature Race,Round 11 ,2018-09-30
28,54:58.717,46.334,2.871,178.482,1:53.672,8.0,9.0,15,R. Merhi,Campos Vexatec Racing,Sochi,Feature Race,Round 11 ,2018-09-30
28,54:58.844,46.461,0.127,178.475,1:53.326,8.0,10.0,2,T. Makino,RUSSIAN TIME,Sochi,Feature Race,Round 11 ,2018-09-30
28,55:05.838,53.455,6.994,178.097,1:53.137,21.0,11.0,1,A. Markelov,RUSSIAN TIME,Sochi,Feature Race,Round 11 ,2018-09-30
28,55:08.989,56.606,3.151,177.928,1:53.135,23.0,12.0,20,L. Delétraz,Charouz Racing System,Sochi,Feature Race,Round 11 ,2018-09-30
28,55:13.333,60.950,4.344,177.694,1:53.116,21.0,13.0,9,D. Boccolacci,MP Motorsport,Sochi,Feature Race,Round 11 ,2018-09-30
28,55:18.905,66.522,5.572,177.396,1:53.938,23.0,14.0,7,J. Aitken,ART Grand Prix,Sochi,Feature Race,Round 11 ,2018-09-30
27,55:07.943,1 LAP,1 LAP,171.62,1:51.988,25.0,15.0,16,A. Maini,Trident,Sochi,Feature Race,Round 11 ,2018-09-30
26,50:47.058,DNF,-,179.404,1:53.025,22.0,16.0,11,M. Günther,BWT Arden,Sochi,Feature Race,Round 11 ,2018-09-30
29,1:03:33.863,-,-,151.925,1:55.039,11.0,1.0,8,G. Russell,ART Grand Prix,Yas Island,Feature Race,Round 12 ,2018-11-25
29,1:03:37.164,3.301,3.301,151.794,1:54.734,12.0,2.0,1,A. Markelov,RUSSIAN TIME,Yas Island,Feature Race,Round 12 ,2018-11-25
29,1:03:42.146,8.283,4.982,151.596,1:53.194,27.0,3.0,14,L. Ghiotto,Campos Vexatec Racing,Yas Island,Feature Race,Round 12 ,2018-11-25
29,1:03:45.909,12.046,3.763,151.447,1:55.137,7.0,4.0,4,N. de Vries,PERTAMINA PREMA Theodore Racing,Yas Island,Feature Race,Round 12 ,2018-11-25
29,1:03:52.913,19.050,7.004,151.17,1:54.492,12.0,5.0,19,L. Norris,Carlin,Yas Island,Feature Race,Round 12 ,2018-11-25
29,1:03:55.827,21.964,2.914,151.055,1:55.946,10.0,6.0,20,L. Delétraz,Charouz Racing System,Yas Island,Feature Race,Round 12 ,2018-11-25
29,1:03:57.496,23.633,1.669,150.99,1:56.633,12.0,7.0,21,A. Fuoco,Charouz Racing System,Yas Island,Feature Race,Round 12 ,2018-11-25
29,1:04:01.238,27.375,3.742,150.842,1:56.711,10.0,8.0,15,R. Merhi,Campos Vexatec Racing,Yas Island,Feature Race,Round 12 ,2018-11-25
29,1:04:01.703,27.840,0.465,150.824,1:56.471,27.0,9.0,2,T. Makino,RUSSIAN TIME,Yas Island,Feature Race,Round 12 ,2018-11-25
29,1:04:06.649,32.786,4.946,150.63,1:56.201,11.0,10.0,7,J. Aitken,ART Grand Prix,Yas Island,Feature Race,Round 12 ,2018-11-25
29,1:04:16.348,42.485,9.699,150.251,1:57.026,14.0,11.0,11,D. Ticktum,BWT Arden,Yas Island,Feature Race,Round 12 ,2018-11-25
